,age,nationality,gender,gender_text,hours,years,months,practice,TMS_q1,TMS_q2,TMS_q3,TMS_q4,TMS_q5,TMS_q6,TMS_q7,SSO_q1,SSO_q2,SSO_q3,SSO_q4,SSO_q5,SSO_q6,SSO_q7,SSO_q8,SSO_q9,SSO_q10,SSO_q11,SSO_q12,SSO_q13,SSO_q14,data_option,task_order,platform,user_agent,ID
55,21,United Kingdom,female,,0,0,0,,a_little,moderately,a_little,a_little,not_at_all,moderately,moderately,often_true,sometimes_true,often_true,often_true,often_true,often_true,often_true,often_true,sometimes_true,sometimes_true,often_true,often_true,rarely_true,sometimes_true,FALSE,dots_gabor_span_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",29704
56,20,United Kingdom,female,,0,0,0,,not_at_all,moderately,a_little,a_little,moderately,moderately,quite_a_bit,rarely_true,rarely_true,sometimes_true,rarely_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,often_true,often_true,often_true,sometimes_true,often_true,sometimes_true,TRUE,dots_span_breath_gabor_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",29707
57,22,Romania,female,,0,0,0,,a_little,a_little,a_little,moderately,moderately,a_little,moderately,often_true,often_true,very_often_or_always_true,very_often_or_always_true,often_true,often_true,often_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,FALSE,span_gabor_breath_dots_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",29711
58,20,United Kingdom,female,,40,0,4,"yoga meditation
guided meditation
mindfulness",a_little,a_little,a_little,quite_a_bit,quite_a_bit,very_much,not_at_all,rarely_true,sometimes_true,never_or_very_rarely_true,rarely_true,sometimes_true,never_or_very_rarely_true,sometimes_true,sometimes_true,often_true,rarely_true,often_true,rarely_true,rarely_true,often_true,FALSE,span_dots_gabor_breath_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",29726
59,21,Poland,non_binary,,0,0,0,,not_at_all,quite_a_bit,not_at_all,a_little,moderately,a_little,moderately,rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,sometimes_true,never_or_very_rarely_true,never_or_very_rarely_true,rarely_true,often_true,sometimes_true,never_or_very_rarely_true,often_true,never_or_very_rarely_true,often_true,often_true,TRUE,gabor_span_breath_dots_end,sona,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0,29729
60,20,"Virgin Islands, British",female,,7,0,0,yoga,moderately,moderately,a_little,moderately,moderately,quite_a_bit,a_little,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,rarely_true,rarely_true,rarely_true,rarely_true,rarely_true,rarely_true,rarely_true,rarely_true,rarely_true,rarely_true,FALSE,dots_span_gabor_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",29738
61,20,United Kingdom,male,,5,0,0,have tried guided,a_little,a_little,a_little,moderately,moderately,moderately,not_at_all,often_true,often_true,often_true,often_true,very_often_or_always_true,very_often_or_always_true,often_true,sometimes_true,sometimes_true,sometimes_true,often_true,often_true,sometimes_true,often_true,TRUE,dots_span_gabor_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Safari/605.1.15",29745
62,20,United Kingdom,female,,0,0,3,follow YouTube videos,moderately,quite_a_bit,a_little,moderately,very_much,quite_a_bit,quite_a_bit,sometimes_true,sometimes_true,rarely_true,sometimes_true,often_true,often_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,often_true,often_true,very_often_or_always_true,very_often_or_always_true,TRUE,gabor_dots_span_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Safari/605.1.15",29751
63,19,British Indian Ocean Territory,female,,0,0,0,,a_little,a_little,very_much,a_little,a_little,not_at_all,a_little,often_true,rarely_true,often_true,often_true,sometimes_true,sometimes_true,sometimes_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,often_true,often_true,often_true,often_true,TRUE,span_gabor_breath_dots_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",29757
64,20,United Kingdom,female,,20,0,0,sometimes i give and recive massages. this to me is a form of medidation.,not_at_all,a_little,not_at_all,a_little,quite_a_bit,a_little,quite_a_bit,often_true,never_or_very_rarely_true,sometimes_true,sometimes_true,very_often_or_always_true,rarely_true,sometimes_true,sometimes_true,often_true,rarely_true,very_often_or_always_true,rarely_true,often_true,often_true,TRUE,dots_span_gabor_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",29759
65,20,United Kingdom,female,,0,0,0,,a_little,a_little,quite_a_bit,not_at_all,a_little,very_much,not_at_all,often_true,often_true,sometimes_true,sometimes_true,often_true,sometimes_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,often_true,very_often_or_always_true,TRUE,breath_gabor_span_dots_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",29767
66,21,United Kingdom,female,,0,0,0,,not_at_all,moderately,a_little,a_little,moderately,a_little,a_little,often_true,sometimes_true,sometimes_true,sometimes_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,often_true,often_true,sometimes_true,often_true,often_true,often_true,often_true,FALSE,dots_breath_gabor_span_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",29770
67,20,United Kingdom,male,,0,0,0,,a_little,not_at_all,quite_a_bit,a_little,a_little,moderately,moderately,sometimes_true,never_or_very_rarely_true,often_true,often_true,rarely_true,sometimes_true,sometimes_true,sometimes_true,often_true,sometimes_true,rarely_true,never_or_very_rarely_true,often_true,sometimes_true,TRUE,span_dots_gabor_breath_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",29778
68,20,United Kingdom,female,,0,0,0,,not_at_all,a_little,a_little,a_little,moderately,moderately,not_at_all,sometimes_true,never_or_very_rarely_true,never_or_very_rarely_true,sometimes_true,rarely_true,never_or_very_rarely_true,rarely_true,sometimes_true,often_true,never_or_very_rarely_true,very_often_or_always_true,sometimes_true,rarely_true,never_or_very_rarely_true,FALSE,span_breath_gabor_dots_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",29790
69,21,United Kingdom,male,,0,0,0,,a_little,moderately,a_little,moderately,a_little,quite_a_bit,moderately,sometimes_true,rarely_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,often_true,often_true,often_true,rarely_true,often_true,rarely_true,sometimes_true,sometimes_true,TRUE,gabor_dots_span_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",29793
70,23,United Kingdom,male,,25,0,0,I sit with my legs crossed shut my eyes and breathe in and out for five to ten mins,a_little,a_little,moderately,a_little,not_at_all,not_at_all,a_little,sometimes_true,sometimes_true,often_true,often_true,sometimes_true,often_true,often_true,often_true,sometimes_true,often_true,sometimes_true,sometimes_true,often_true,sometimes_true,FALSE,gabor_dots_span_breath_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36 Edg/112.0.1722.58",29794
71,20,France,female,,0,0,0,,not_at_all,a_little,not_at_all,moderately,not_at_all,quite_a_bit,moderately,never_or_very_rarely_true,never_or_very_rarely_true,rarely_true,rarely_true,often_true,never_or_very_rarely_true,rarely_true,rarely_true,rarely_true,rarely_true,sometimes_true,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,TRUE,gabor_span_breath_dots_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",29805
72,23,United Kingdom,female,,0,0,0,,a_little,quite_a_bit,a_little,not_at_all,not_at_all,quite_a_bit,not_at_all,very_often_or_always_true,often_true,rarely_true,rarely_true,rarely_true,rarely_true,sometimes_true,sometimes_true,often_true,often_true,rarely_true,rarely_true,often_true,often_true,TRUE,dots_breath_gabor_span_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15",29809
73,20,Netherlands,male,,0,0,0,,moderately,not_at_all,a_little,quite_a_bit,a_little,quite_a_bit,not_at_all,rarely_true,sometimes_true,rarely_true,often_true,sometimes_true,very_often_or_always_true,never_or_very_rarely_true,never_or_very_rarely_true,sometimes_true,sometimes_true,never_or_very_rarely_true,often_true,rarely_true,very_often_or_always_true,FALSE,breath_gabor_dots_span_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",29811
74,21,United Kingdom,female,,0,0,0,,moderately,quite_a_bit,a_little,moderately,quite_a_bit,very_much,quite_a_bit,never_or_very_rarely_true,never_or_very_rarely_true,sometimes_true,sometimes_true,often_true,sometimes_true,sometimes_true,very_often_or_always_true,often_true,often_true,sometimes_true,often_true,rarely_true,rarely_true,TRUE,dots_gabor_breath_span_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36",29821
75,20,United Kingdom,female,,0,0,0,,moderately,a_little,moderately,not_at_all,not_at_all,not_at_all,not_at_all,often_true,often_true,rarely_true,rarely_true,rarely_true,rarely_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,FALSE,gabor_dots_span_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",29832
76,19,Sri Lanka,male,,0,0,0,,not_at_all,a_little,a_little,a_little,moderately,a_little,moderately,rarely_true,sometimes_true,rarely_true,rarely_true,rarely_true,sometimes_true,sometimes_true,rarely_true,sometimes_true,rarely_true,sometimes_true,rarely_true,rarely_true,sometimes_true,FALSE,gabor_breath_span_dots_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",29834
77,20,United Kingdom,female,,0,0,0,,a_little,a_little,moderately,moderately,a_little,quite_a_bit,moderately,sometimes_true,sometimes_true,often_true,sometimes_true,often_true,sometimes_true,often_true,sometimes_true,sometimes_true,sometimes_true,often_true,often_true,sometimes_true,sometimes_true,FALSE,gabor_span_dots_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",29835
78,20,United Kingdom,female,,5,0,0,Using an app like headspace,moderately,quite_a_bit,a_little,a_little,a_little,moderately,moderately,often_true,rarely_true,often_true,rarely_true,often_true,rarely_true,often_true,sometimes_true,very_often_or_always_true,often_true,sometimes_true,rarely_true,very_often_or_always_true,very_often_or_always_true,FALSE,dots_breath_gabor_span_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",29839
79,21,United Kingdom,female,,0,0,0,,moderately,quite_a_bit,a_little,not_at_all,a_little,a_little,a_little,sometimes_true,often_true,sometimes_true,often_true,sometimes_true,sometimes_true,often_true,often_true,often_true,often_true,rarely_true,rarely_true,sometimes_true,sometimes_true,FALSE,dots_gabor_span_breath_end,sona,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",29843
80,20,Italy,female,,0,0,0,,not_at_all,moderately,quite_a_bit,a_little,a_little,a_little,a_little,rarely_true,rarely_true,never_or_very_rarely_true,sometimes_true,never_or_very_rarely_true,rarely_true,sometimes_true,sometimes_true,sometimes_true,rarely_true,sometimes_true,rarely_true,sometimes_true,never_or_very_rarely_true,FALSE,breath_gabor_span_dots_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",29858
81,21,Spain,female,,2,0,0,breathing techniques.,moderately,a_little,moderately,a_little,not_at_all,moderately,a_little,very_often_or_always_true,very_often_or_always_true,often_true,sometimes_true,very_often_or_always_true,very_often_or_always_true,often_true,often_true,sometimes_true,sometimes_true,often_true,often_true,sometimes_true,sometimes_true,TRUE,breath_gabor_dots_span_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",29863
82,21,Ireland,female,,1,0,0,,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,a_little,rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,sometimes_true,rarely_true,never_or_very_rarely_true,often_true,sometimes_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,TRUE,span_gabor_dots_breath_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",29867
83,20,United Kingdom,female,,0,0,0,,not_at_all,moderately,a_little,a_little,not_at_all,quite_a_bit,moderately,sometimes_true,often_true,often_true,sometimes_true,often_true,sometimes_true,often_true,often_true,often_true,rarely_true,sometimes_true,rarely_true,often_true,rarely_true,TRUE,gabor_breath_dots_span_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",29878
84,22,United Kingdom,female,,24,1,0,Yoga style meditation,moderately,quite_a_bit,a_little,a_little,not_at_all,quite_a_bit,a_little,sometimes_true,rarely_true,rarely_true,rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,often_true,often_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,rarely_true,rarely_true,TRUE,dots_span_breath_gabor_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",29882
85,20,United Kingdom,female,,20,1,2,Breathing exercises,not_at_all,moderately,not_at_all,a_little,a_little,moderately,a_little,sometimes_true,rarely_true,sometimes_true,rarely_true,often_true,often_true,very_often_or_always_true,often_true,often_true,sometimes_true,often_true,sometimes_true,sometimes_true,rarely_true,FALSE,breath_dots_gabor_span_end,FALSE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",29885
86,19,United Kingdom,female,,0,0,0,,not_at_all,quite_a_bit,moderately,a_little,not_at_all,moderately,a_little,sometimes_true,rarely_true,often_true,rarely_true,rarely_true,never_or_very_rarely_true,often_true,sometimes_true,sometimes_true,very_often_or_always_true,never_or_very_rarely_true,rarely_true,rarely_true,never_or_very_rarely_true,TRUE,gabor_breath_dots_span_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",29889
87,20,United Kingdom,female,,31,2,80,praying,moderately,very_much,a_little,moderately,a_little,moderately,very_much,rarely_true,rarely_true,sometimes_true,rarely_true,often_true,often_true,very_often_or_always_true,very_often_or_always_true,often_true,often_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,FALSE,dots_span_breath_gabor_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",29890
88,21,United Kingdom,non_binary,,15,0,1,guided meditation for relaxing or sleep,a_little,not_at_all,very_much,a_little,not_at_all,moderately,a_little,very_often_or_always_true,sometimes_true,often_true,often_true,often_true,rarely_true,very_often_or_always_true,very_often_or_always_true,often_true,often_true,often_true,rarely_true,very_often_or_always_true,often_true,TRUE,span_gabor_dots_breath_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.50",29901
89,21,Indonesia,female,,5,0,0,use app or online guided videos to meditate.,not_at_all,moderately,moderately,a_little,moderately,moderately,a_little,sometimes_true,never_or_very_rarely_true,often_true,rarely_true,often_true,sometimes_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,often_true,sometimes_true,very_often_or_always_true,very_often_or_always_true,FALSE,gabor_span_breath_dots_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",29905
90,21,United Kingdom,male,,10,0,0,breath work,moderately,a_little,a_little,a_little,moderately,moderately,a_little,rarely_true,rarely_true,sometimes_true,sometimes_true,often_true,rarely_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,never_or_very_rarely_true,never_or_very_rarely_true,rarely_true,rarely_true,FALSE,dots_breath_gabor_span_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",29906
91,20,Ireland,female,,0,0,0,,quite_a_bit,moderately,quite_a_bit,a_little,moderately,quite_a_bit,quite_a_bit,sometimes_true,sometimes_true,often_true,often_true,often_true,often_true,often_true,often_true,sometimes_true,sometimes_true,often_true,often_true,often_true,often_true,TRUE,gabor_breath_span_dots_end,sona,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0,29908
92,23,Ireland,female,,5,0,0,,a_little,moderately,not_at_all,moderately,a_little,moderately,moderately,often_true,often_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,often_true,very_often_or_always_true,very_often_or_always_true,sometimes_true,rarely_true,often_true,often_true,FALSE,dots_gabor_span_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",29910
